input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
e1d66ccb8893d5ef,NQ085,NQ,Lighting - Golden Dwemer Pipeworks Redone,JS Dwarven Oil SE,JS Dwarven Oil SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dwarven Oil SE\JS Dwarven Oil SE.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct signal candidate enumeration: 2,INGR:2,NO-ROWS,"Primary review: cosmetic armor, visual resource, ingredient replacer, outfit distribution, or miscellaneous support records do not encode a distinct player devotional act.",,REJECTED
e1d66ccb8893d5ef,NQ085,NQ,Lighting - Golden Dwemer Pipeworks Redone,JS Dwarven Oil SE,JS Dwarven Oil SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dwarven Oil SE\JS Dwarven Oil SE.esp,SIGNAL:000800:JS Dwarven Oil SE.esp,SIGNAL,read,Ingredient,000800:JS Dwarven Oil SE.esp,JS_DwarvenOil02,,,,Direct selected-signature raw-file enumeration.,INGR:2,NO-ROWS,"Primary review: cosmetic armor, visual resource, ingredient replacer, outfit distribution, or miscellaneous support records do not encode a distinct player devotional act.",,REJECTED
e1d66ccb8893d5ef,NQ085,NQ,Lighting - Golden Dwemer Pipeworks Redone,JS Dwarven Oil SE,JS Dwarven Oil SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dwarven Oil SE\JS Dwarven Oil SE.esp,SIGNAL:000801:JS Dwarven Oil SE.esp,SIGNAL,read,Ingredient,000801:JS Dwarven Oil SE.esp,JS_DwarvenOil03,,,,Direct selected-signature raw-file enumeration.,INGR:2,NO-ROWS,"Primary review: cosmetic armor, visual resource, ingredient replacer, outfit distribution, or miscellaneous support records do not encode a distinct player devotional act.",,REJECTED
9be8d8154dceba35,NQ085,NQ,Lighting - Golden Dwemer Pipeworks Redone,Requiem - JS Dwarven Oil (BOS) Patch,Requiem - JS Dwarven Oil BOS.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - JS Dwarven Oil (BOS) Patch\Requiem - JS Dwarven Oil BOS.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct signal candidate enumeration: 2,INGR:2,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
9be8d8154dceba35,NQ085,NQ,Lighting - Golden Dwemer Pipeworks Redone,Requiem - JS Dwarven Oil (BOS) Patch,Requiem - JS Dwarven Oil BOS.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - JS Dwarven Oil (BOS) Patch\Requiem - JS Dwarven Oil BOS.esp,SIGNAL:000800:JS Dwarven Oil SE.esp,SIGNAL,read,Ingredient,000800:JS Dwarven Oil SE.esp,JS_DwarvenOil02,,,,Direct selected-signature raw-file enumeration.,INGR:2,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
9be8d8154dceba35,NQ085,NQ,Lighting - Golden Dwemer Pipeworks Redone,Requiem - JS Dwarven Oil (BOS) Patch,Requiem - JS Dwarven Oil BOS.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - JS Dwarven Oil (BOS) Patch\Requiem - JS Dwarven Oil BOS.esp,SIGNAL:000801:JS Dwarven Oil SE.esp,SIGNAL,read,Ingredient,000801:JS Dwarven Oil SE.esp,JS_DwarvenOil03,,,,Direct selected-signature raw-file enumeration.,INGR:2,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct signal candidate enumeration: 224,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,SIGNAL:01128C:Lux.esp,SIGNAL,read,Activator,01128C:Lux.esp,LuxDushnikhYalCellarLS01,,,,Direct selected-signature raw-file enumeration.,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,SIGNAL:0206A4:Lux.esp,SIGNAL,read,Activator,0206A4:Lux.esp,LuxDuskglowLS01,,,,Direct selected-signature raw-file enumeration.,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,SIGNAL:02FBFD:Lux.esp,SIGNAL,read,Activator,02FBFD:Lux.esp,LuxMidden01LS,,,,Direct selected-signature raw-file enumeration.,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,SIGNAL:073C01:Lux.esp,SIGNAL,read,Activator,073C01:Lux.esp,SilverBloodInnKitchen,,,,Direct selected-signature raw-file enumeration.,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,SIGNAL:0864B4:Lux.esp,SIGNAL,read,Activator,0864B4:Lux.esp,LuxHarmugstahlLS01,,,,Direct selected-signature raw-file enumeration.,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
c82c67aa8e1c802a,NQ085,NQ,Lighting - Lux and Lux Patches,Lux (main plugin update),Lux.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lux (main plugin update)\Lux.esp,SIGNAL:0959C2:Lux.esp,SIGNAL,read,Activator,0959C2:Lux.esp,LuxFortNeugrad02LS01,,,,Direct selected-signature raw-file enumeration.,ACTI:192|LCTN:31|TREE:1,NO-ROWS,"Primary review: lighting, compatibility, update, or balance patch records are not authoritative devotional sources; defining content records are reviewed separately.",,REJECTED
