input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
50228282499bebc2,NQ010,NQ,Armor and Weapons - Modded,Nirn Necessities - UBE patch,evgnnsmpaccessories UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nirn Necessities - UBE patch\evgnnsmpaccessories UBE patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:67,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
97d3a1f787634d36,NQ010,NQ,Armor and Weapons - Modded,Nord Steelheart Armor,SteelheartArmors.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nord Steelheart Armor\SteelheartArmors.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:6,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
1cf70df954628cd6,NQ010,NQ,Armor and Weapons - Modded,Nord Steelheart Armor - No Spid,SteelheartArmors.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nord Steelheart Armor - No Spid\SteelheartArmors.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:6,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
8ff854d4517b083e,NQ010,NQ,Armor and Weapons - Modded,Nord Steelheart Armor - Steel Plate Replacer,SteelheartReplacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Nord Steelheart Armor - Steel Plate Replacer\SteelheartReplacer.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:4,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
bf1d81b0b96e93e9,NQ010,NQ,Armor and Weapons - Modded,Northern God - Nordic Armor Replacer,Nordic Armor Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Northern God - Nordic Armor Replacer\Nordic Armor Replacer.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:4,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
d6eed257ba7e6974,NQ010,NQ,Armor and Weapons - Modded,Novice Witch - CBBE 3BA,1daem_NoviceWitch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Novice Witch - CBBE 3BA\1daem_NoviceWitch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:19,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
4e3239f351561224,NQ010,NQ,Armor and Weapons - Modded,Obi - Traveler's Romper Outfit 3BA,Traveler's Romper Outfit 3BA.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi - Traveler's Romper Outfit 3BA\Traveler's Romper Outfit 3BA.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:9,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
f23932664327a673,NQ010,NQ,Armor and Weapons - Modded,Obi - Traveler's Romper Outfit UBE,Traveler's Romper Outfit 3BA UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi - Traveler's Romper Outfit UBE\Traveler's Romper Outfit 3BA UBE patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:9,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
263decd96f967716,NQ010,NQ,Armor and Weapons - Modded,Obi's Abyss Armor 3BA,Obi's Abyss Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Abyss Armor 3BA\Obi's Abyss Armor.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:3,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
6f721a6b4eab28eb,NQ010,NQ,Armor and Weapons - Modded,Obi's Abyss Armor UBE,Obi's Abyss Armor UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Abyss Armor UBE\Obi's Abyss Armor UBE patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:3,NO-ROWS,"Primary review: patch-owned override, dummy, cosmetic, or internal mechanic is not an independent devotional faucet; defining records and real actions are reviewed at their authoritative source.",Direct signal candidate enumeration: 0,REJECTED
