input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ACTI:11|BOOK:3|CONT:1|FACT:4|PERK:8|SPEL:6,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",Direct signal candidate enumeration: 33,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|074C8B:Skyrim.esm,SIGNAL,read,ACTI,074C8B:Skyrim.esm,TrapFallingRockLg01_Rock,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|07325C:Skyrim.esm,SIGNAL,read,ACTI,07325C:Skyrim.esm,TrapNorPlatform01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|0C6440:Skyrim.esm,SIGNAL,read,ACTI,0C6440:Skyrim.esm,TrapWallWood,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|0F39BF:Skyrim.esm,SIGNAL,read,ACTI,0F39BF:Skyrim.esm,TrapFallingRockSm01_CaveGBoulder,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|073265:Skyrim.esm,SIGNAL,read,ACTI,073265:Skyrim.esm,TrapWoodSpikeBed01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|074C8C:Skyrim.esm,SIGNAL,read,ACTI,074C8C:Skyrim.esm,TrapFallingRockSm01_Rock,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|079922:Skyrim.esm,SIGNAL,read,ACTI,079922:Skyrim.esm,TrapFallingRockSm01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|079923:Skyrim.esm,SIGNAL,read,ACTI,079923:Skyrim.esm,TrapFallingRockLg01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
0a04ccc0df6ced7f,NQ076,NQ,Gameplay - Requiem,Requiem - Minor Arcana,Requiem - Minor Arcana - Roleplaying.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Minor Arcana\Requiem - Minor Arcana - Roleplaying.esp,0a04ccc0df6ced7f|07A886:Skyrim.esm,SIGNAL,read,ACTI,07A886:Skyrim.esm,TrapSkullRam01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: patch, overhaul, balance, or system records are not authoritative new devotional actions; defining content and existing canonical behaviors are reviewed separately.",,REJECTED
