input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
6359c0c89cfd1bb5,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Immersive Hunting.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Immersive Hunting.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ARMO:15|CONT:1,,,,UNREVIEWED
16687f90895210f5,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Infantry Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Infantry Armor.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ARMO:8|CONT:1|WEAP:1,,,,UNREVIEWED
a8dfa9752f65d8d5,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Inigo.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Inigo.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ALCH:2|ARMO:2|CONT:11|ENCH:2|INGR:1|WEAP:4,,,,UNREVIEWED
0b97a5547611cab6,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Ivy Riverwood Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Ivy Riverwood Overhaul.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:8,,,,UNREVIEWED
4ae717dbce2d3ade,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Ivy's Riften Docks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Ivy's Riften Docks.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:1,,,,UNREVIEWED
30bf7868983fe83c,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Ivy's Stendarr Beacon.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Ivy's Stendarr Beacon.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,DOOR:1,,,,UNREVIEWED
158aa54d3a53ecf0,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Jad Dragon Katana.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Jad Dragon Katana.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,WEAP:2,,,,UNREVIEWED
4b043af649e1c34b,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - JK's Angeline.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - JK's Angeline.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:1,,,,UNREVIEWED
a4885083ddeb6986,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Jk's Arnlief and Sons.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Jk's Arnlief and Sons.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:4,,,,UNREVIEWED
cca08bf5be082873,NQ030,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - JK's Bards College.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - JK's Bards College.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:3,,,,UNREVIEWED
