input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
11d845e372e7c6d6,NQ066,NQ,City Stuff - Solstheim,JK's Tel Mithryn,JK's Tel Mithryn.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Tel Mithryn\JK's Tel Mithryn.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:2,,,,UNREVIEWED
02199f3ffe4a5f8e,NQ066,NQ,City Stuff - Solstheim,Snazzy Raven Rock AIO,Snazzy Interiors - Raven Rock AIO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Raven Rock AIO\Snazzy Interiors - Raven Rock AIO.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ACTI:6,,,,UNREVIEWED
e4898dff0c101216,NQ066,NQ,City Stuff - Villages,Anga's Mill - Cities of the North Addon,COTN Addon - Anga's Mill.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Anga's Mill - Cities of the North Addon\COTN Addon - Anga's Mill.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,DOOR:2,,,,UNREVIEWED
c35ff0ca813d761e,NQ066,NQ,City Stuff - Villages,RedBag's Shor's Stone,RedBag's Shor's Stone.esp,D:\Wabbajack\modlists\ARR 2.5\mods\RedBag's Shor's Stone\RedBag's Shor's Stone.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:1|DOOR:4|FACT:3|FLST:3|LCTN:9,,,,UNREVIEWED
382619c7a96a1343,NQ066,NQ,City Stuff - Whiterun,EEKs Whiterun Interiors SSE,EEKs Whiterun Interiors.esp,D:\Wabbajack\modlists\ARR 2.5\mods\EEKs Whiterun Interiors SSE\EEKs Whiterun Interiors.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ACTI:2|BOOK:9|CONT:2|DOOR:1|FLOR:112|FLST:4|MISC:3|TREE:7,,,,UNREVIEWED
876344d206be67ec,NQ066,NQ,City Stuff - Whiterun,Ivy - Whiterun - Well Overhaul,Ivy - Whiterun - Well Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy - Whiterun - Well Overhaul\Ivy - Whiterun - Well Overhaul.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ALCH:1|BOOK:1,,,,UNREVIEWED
784383d12b1b2575,NQ066,NQ,City Stuff - Whiterun,JK's Arcadia's Cauldron,JK's Arcadia's Cauldron.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Arcadia's Cauldron\JK's Arcadia's Cauldron.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,MISC:7,,,,UNREVIEWED
9cf5522e52fc4e7a,NQ066,NQ,City Stuff - Whiterun,JK's Belethor's General Goods,JK's Belethor's General Goods.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Belethor's General Goods\JK's Belethor's General Goods.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,CONT:1|DOOR:1|WEAP:1,,,,UNREVIEWED
9c4ccc79a02f1040,NQ066,NQ,City Stuff - Whiterun,JK's The Bannered Mare,JK's The Bannered Mare.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's The Bannered Mare\JK's The Bannered Mare.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ALCH:2,,,,UNREVIEWED
f84915ab6c9a158b,NQ066,NQ,City Stuff - Whiterun,JK's The Drunken Huntsman,JKs The Drunken Huntsman.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's The Drunken Huntsman\JKs The Drunken Huntsman.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ACTI:2,,,,UNREVIEWED
