input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
e96f0ead709b4dc1,NQ057,NQ,City Stuff - Dawnguard,JK's - ClefJ's Fort Dawnguard - rerun,JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's - ClefJ's Fort Dawnguard - rerun\JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,DOOR:2,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",Direct signal candidate enumeration: 2,REJECTED
e96f0ead709b4dc1,NQ057,NQ,City Stuff - Dawnguard,JK's - ClefJ's Fort Dawnguard - rerun,JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's - ClefJ's Fort Dawnguard - rerun\JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,e96f0ead709b4dc1|000800:JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,SIGNAL,read,DOOR,000800:JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,DawnguardAnimDoor01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
e96f0ead709b4dc1,NQ057,NQ,City Stuff - Dawnguard,JK's - ClefJ's Fort Dawnguard - rerun,JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's - ClefJ's Fort Dawnguard - rerun\JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,e96f0ead709b4dc1|000801:JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,SIGNAL,read,DOOR,000801:JKs-ClefJs Fort Dawnguard - Praedys Dawnguard Doors patch.esp,DawnguardDoor01MinUse,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ACTI:1|CONT:11|DOOR:1|LCTN:2|WEAP:1,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",Direct signal candidate enumeration: 16,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|000F10:JK's Castle Volkihar.esp,SIGNAL,read,ACTI,000F10:JK's Castle Volkihar.esp,XJKCVParagonGemDisplay,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|0006F7:JK's Castle Volkihar.esp,SIGNAL,read,CONT,0006F7:JK's Castle Volkihar.esp,XJKCVBarrelCharcoal01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|00072D:JK's Castle Volkihar.esp,SIGNAL,read,CONT,00072D:JK's Castle Volkihar.esp,XJKCVBarrelOreIron01,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|0007E5:JK's Castle Volkihar.esp,SIGNAL,read,CONT,0007E5:JK's Castle Volkihar.esp,XJKCVTreasRuinsUrnSmall02EMPTYnoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|0007E6:JK's Castle Volkihar.esp,SIGNAL,read,CONT,0007E6:JK's Castle Volkihar.esp,XJKCVTreasRuinsUrnSmall01EMPTYnoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|0007E7:JK's Castle Volkihar.esp,SIGNAL,read,CONT,0007E7:JK's Castle Volkihar.esp,XJKCVTreasAlchemySatchelUncommonNoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|0007E9:JK's Castle Volkihar.esp,SIGNAL,read,CONT,0007E9:JK's Castle Volkihar.esp,XJKCVTreasRuinsUrnSmall02NoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|00080C:JK's Castle Volkihar.esp,SIGNAL,read,CONT,00080C:JK's Castle Volkihar.esp,XJKCVTreasKnapsackNoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|00080D:JK's Castle Volkihar.esp,SIGNAL,read,CONT,00080D:JK's Castle Volkihar.esp,XJKCVTreasAlchemySatchelRareNoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|000A55:JK's Castle Volkihar.esp,SIGNAL,read,CONT,000A55:JK's Castle Volkihar.esp,XJKCVTreasHarkonrChest,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
2a901d14a67424bb,NQ057,NQ,City Stuff - Dawnguard,JK's Castle Volkihar,JK's Castle Volkihar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Castle Volkihar\JK's Castle Volkihar.esp,2a901d14a67424bb|000FB7:JK's Castle Volkihar.esp,SIGNAL,read,CONT,000FB7:JK's Castle Volkihar.esp,XJKCVTreasSoulGemPileNoRespawn,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
