input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ACTI:1|ALCH:1|INGR:1|LCTN:11,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",Direct signal candidate enumeration: 14,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|000807:Ryn's Farms.esp,SIGNAL,read,ACTI,000807:Ryn's Farms.esp,TreeFloraNirnrootPrized,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|000A23:Ryn's Farms.esp,SIGNAL,read,ALCH,000A23:Ryn's Farms.esp,RYNBrandyMugBrandBrandy,,,,Direct selected-signature candidate.,,DEFER,Primary review: new named brandy consumable is a repeatable Sanguine-aligned item candidate; retain for likes/dislikes classification and anti-farm review.,,APPROVED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|000808:Ryn's Farms.esp,SIGNAL,read,INGR,000808:Ryn's Farms.esp,NirnrootPrized,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018A57:Skyrim.esm,SIGNAL,read,LCTN,018A57:Skyrim.esm,WindhelmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018A58:Skyrim.esm,SIGNAL,read,LCTN,018A58:Skyrim.esm,RiftenLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018C8F:Skyrim.esm,SIGNAL,read,LCTN,018C8F:Skyrim.esm,BrandyMugFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018E35:Skyrim.esm,SIGNAL,read,LCTN,018E35:Skyrim.esm,HlaaluFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018E36:Skyrim.esm,SIGNAL,read,LCTN,018E36:Skyrim.esm,HollyfrostFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018E3B:Skyrim.esm,SIGNAL,read,LCTN,018E3B:Skyrim.esm,LoreiusFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018E3C:Skyrim.esm,SIGNAL,read,LCTN,018E3C:Skyrim.esm,MerryfairFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018E41:Skyrim.esm,SIGNAL,read,LCTN,018E41:Skyrim.esm,SarethiFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|018E43:Skyrim.esm,SIGNAL,read,LCTN,018E43:Skyrim.esm,SnowShodFarmLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|01926D:Skyrim.esm,SIGNAL,read,LCTN,01926D:Skyrim.esm,MilitaryCampRiftSonsLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
be73d49f1243aa3f,NQ061,NQ,City Stuff - Misc Worldspace,Ryn's Farms,Ryn's Farms.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ryn's Farms\Ryn's Farms.esp,be73d49f1243aa3f|0D567C:Skyrim.esm,SIGNAL,read,LCTN,0D567C:Skyrim.esm,DoomstoneShadowLocation,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
8bd268c98756d49f,NQ061,NQ,City Stuff - Misc Worldspace,Skyfall's Sleeping Hist Tree Overhaul,Skyfall Sleeping Tree Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Skyfall's Sleeping Hist Tree Overhaul\Skyfall Sleeping Tree Overhaul.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ACTI:1|TREE:2,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",Direct signal candidate enumeration: 3,REJECTED
8bd268c98756d49f,NQ061,NQ,City Stuff - Misc Worldspace,Skyfall's Sleeping Hist Tree Overhaul,Skyfall Sleeping Tree Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Skyfall's Sleeping Hist Tree Overhaul\Skyfall Sleeping Tree Overhaul.esp,8bd268c98756d49f|00082A:Skyfall Sleeping Tree Overhaul.esp,SIGNAL,read,ACTI,00082A:Skyfall Sleeping Tree Overhaul.esp,Windchime,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: world, settlement, dungeon, or location-overhaul records do not by themselves encode a deliberate player devotional act; explicit named interactions are reviewed separately.",,REJECTED
