input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
6d72bbe831293367,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Twilight Princess Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Twilight Princess Armor.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:86|WEAP:16,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,Direct signal candidate enumeration: 0,REJECTED
b4bc6832f25202ef,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Ultra Enemy Good Death.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Ultra Enemy Good Death.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ARMO:2|ENCH:1|PERK:1|WEAP:3,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,Direct signal candidate enumeration: 0,REJECTED
de95c05df0be515d,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unmarked Location Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unmarked Location Patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ALCH:1|ARMO:1|CONT:19|DOOR:2,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,Direct signal candidate enumeration: 1,REJECTED
de95c05df0be515d,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unmarked Location Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unmarked Location Patch.esp,de95c05df0be515d|000D2F:Unmarked Locations Pack - All In One.esp,SIGNAL,read,ALCH,000D2F:Unmarked Locations Pack - All In One.esp,FoodCheeseWedge02ULP,,,,Direct selected-signature candidate.,,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,,REJECTED
69ef4288f5c67607,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,ALCH:13|AMMO:1|ARMO:297|BOOK:4|CONT:97|DOOR:24|ENCH:45|MISC:1|PERK:35|SCRL:3|SPEL:113|WEAP:154,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,Direct signal candidate enumeration: 17,REJECTED
69ef4288f5c67607,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,69ef4288f5c67607|315F79:Unslaad.esm,SIGNAL,read,ALCH,315F79:Unslaad.esm,zzzCrbDragonSoulIce,,,,Direct selected-signature candidate.,,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,,REJECTED
69ef4288f5c67607,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,69ef4288f5c67607|32023F:Unslaad.esm,SIGNAL,read,ALCH,32023F:Unslaad.esm,zzzCrbHotJar,,,,Direct selected-signature candidate.,,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,,REJECTED
69ef4288f5c67607,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,69ef4288f5c67607|320240:Unslaad.esm,SIGNAL,read,ALCH,320240:Unslaad.esm,zzzCrbHotJarCrab,,,,Direct selected-signature candidate.,,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,,REJECTED
69ef4288f5c67607,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,69ef4288f5c67607|34419F:Unslaad.esm,SIGNAL,read,ALCH,34419F:Unslaad.esm,zzzCrbHotJarKanra,,,,Direct selected-signature candidate.,,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,,REJECTED
69ef4288f5c67607,NQ042,NQ,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,69ef4288f5c67607|4511EA:Unslaad.esm,SIGNAL,read,ALCH,4511EA:Unslaad.esm,zzzCrbFoodHushedEye,,,,Direct selected-signature candidate.,,NO-ROWS,Primary review: Authoria/Requiem patch override is not the authoritative source record and must not become a channel or list input; defining mod records are reviewed separately.,,REJECTED
