editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
dk_ThograMain,Thogra's Blood Oath,150,Fulfilled Thogra's blood oath and saw her blessed by Malacath,keep_oath,Malacath,+,C,milestone,"T14 direct raw-file read: s150 CompleteQuest explicitly says Thogra fulfilled her blood oath and was blessed by Malacath.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Malacath,-,C,milestone,"T14 direct raw-file read: s400 says the player decided to betray and kill Thogra; s410 is the resolving ShutDownStage and says Thogra is dead.",DK_Thogra.esp:167FDE
dk_ThograMarriageMara,Thogra - Marriage of Mara,100,Married Thogra at the Shrine of Mara,marriage_family,Mara,+,C,milestone,"T14 direct raw-file read: s100 CompleteQuest/ShutDownStage says Thogra and the player are married; objectives explicitly route through the Temple of the Divines and Shrine of Mara.",DK_Thogra.esp:1F0E0E
dk_ThograMarriageOrc,Thogra - Orc Marriage,100,Completed the Largashbur Orc marriage rite with Thogra,marriage_family,Malacath,+,C,milestone,"T14 objective-derived resolving stage: objectives establish the Largashbur Orc-marriage route and s100 is CompleteQuest/ShutDownStage without text. RUNTIME-VERIFY the actual rite and s100 delivery.",DK_Thogra.esp:232B5A
dk_ThograMarriageOrc,Thogra - Orc Marriage,100,Completed the Largashbur Orc marriage rite with Thogra,marriage_family,Mara,+,C,milestone,"T14 objective-derived resolving stage: the marriage-family act resolves at textless s100. RUNTIME-VERIFY the actual rite and s100 delivery.",DK_Thogra.esp:232B5A
dk_ThograMain,Thogra's Blood Oath,150,Fulfilled Thogra's blood oath and saw her blessed by Malacath,keep_oath,Akatosh,+,m,small,"T14 cross-gen KEEP: the CompleteQuest text explicitly calls the blood-oath fulfilled; stepped-down oath profile.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,150,Fulfilled Thogra's blood oath and saw her blessed by Malacath,keep_oath,Stuhn,+,m,small,"T14 cross-gen KEEP: the CompleteQuest text explicitly calls the blood-oath fulfilled; stepped-down oath profile.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,150,Fulfilled Thogra's blood oath and saw her blessed by Malacath,keep_oath,Trinimac,+,m,small,"T14 cross-gen KEEP: the CompleteQuest text explicitly calls the blood-oath fulfilled; stepped-down oath profile.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,150,Fulfilled Thogra's blood oath and saw her blessed by Malacath,keep_oath,Z'en,+,m,small,"T14 cross-gen KEEP: the CompleteQuest text explicitly calls the blood-oath fulfilled; stepped-down oath profile.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Akatosh,-,m,small,"T14 cross-gen KEEP: s400 directly names betrayal and s410 resolves her death; stepped-down covenant breach.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Stendarr,-,m,small,"T14 cross-gen KEEP: direct betrayal-murder of a trusted companion; stepped-down treacherous-murder rejection.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Mara,-,m,small,"T14 cross-gen KEEP: direct betrayal-murder of a trusted companion; stepped-down hearth/mercy rejection.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Talos,-,m,small,"T14 cross-gen KEEP: direct betrayal-murder rather than heroic open defiance; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Shor,-,m,small,"T14 cross-gen KEEP: direct betrayal-murder violates honored open battle; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Tsun,-,m,small,"T14 cross-gen KEEP: direct betrayal-murder violates the shield-thane's trial-of-arms ethic; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Stuhn,-,m,small,"T14 cross-gen KEEP: the direct betrayal violates Stuhn's honored bond; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Trinimac,-,m,small,"T14 cross-gen KEEP: the direct betrayal violates Trinimac's oath ethic; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Z'en,-,m,small,"T14 cross-gen KEEP: the direct betrayal violates Z'en's debt-and-balance ethic; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",HoonDing,-,m,small,"T14 cross-gen KEEP: treacherous killing is the opposite of making way openly; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Leki,-,m,small,"T14 cross-gen KEEP: treacherous killing violates the sword-saint's open-combat ethic; stepped down.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Sithis,+,S,small,"T14 conflict adjudication KEEP: Sithis's betrayal rejection is explicitly limited to the Night Mother's family; Thogra is not that case, so the direct treacherous murder controls.",DK_Thogra.esp:167FDE
dk_ThograMain,Thogra's Blood Oath,410,Betrayed Thogra and killed her,"break_oath_betray,murder_treacherous",Molag Bal,+,m,small,"T14 cross-gen KEEP: the direct betrayal-killing of a companion is cruelty and domination; stepped down.",DK_Thogra.esp:167FDE
