editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,serve_a_daedra:vaermina,Akatosh,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: serve_a_daedra:vaermina(m) from the Akatosh Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Stendarr,-,S,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(C) from the Stendarr Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,ritual_sacrifice,Mara,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: ritual_sacrifice(S) from the Mara Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,ritual_sacrifice,Arkay,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: ritual_sacrifice(m) from the Arkay Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Dibella,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(m) from the Dibella Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Talos,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(m) from the Talos Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Kyne,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(m) from the Kyne Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Shor,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(m) from the Shor Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Tsun,-,m,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(m) from the Tsun Part B profile, stepped down.",NightmarePlane.esp:0348DA
aaaMBQuest,Sleepwalking Into A Nightmare (took Vaermina's bargain),250,Accepted Vaermina's offer and killed Gretska in her sleep to become the Prince's champion,kill_the_helpless,Stuhn,-,S,small,"B03 tier A terminal: s120 objective 'Accept or refuse Vaermina's offer' and journal 'Upon defeating the Lotus Vaermina reached out to me, offering me a boon for Gretska's life'; s210 'I need to kill Gretska to finish complete the deal'; s250 CompleteQuest 'I have completed Vaermina's offer, becoming her champion.' Tagged ritual_sacrifice because a life is offered to a Daedra for a boon, and kill_the_helpless because Gretska is asleep and cannot resist. cross-gen KEEP: kill_the_helpless(C) from the Stuhn Part B profile, stepped down.",NightmarePlane.esp:0348DA
