input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,7 QUST direct-enumerated.,UNREVIEWED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|000802:SkyUI_SE.esp,QUST,read,QUST,000802:SkyUI_SE.esp,SKI_ConfigManagerInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|00080A:SkyUI_SE.esp,QUST,read,QUST,00080A:SkyUI_SE.esp,SKI_SettingsManagerInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|000814:SkyUI_SE.esp,QUST,read,QUST,000814:SkyUI_SE.esp,SKI_MainInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|000820:SkyUI_SE.esp,QUST,read,QUST,000820:SkyUI_SE.esp,SKI_ConfigMenuInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|000822:SkyUI_SE.esp,QUST,read,QUST,000822:SkyUI_SE.esp,SKI_ActiveEffectsWidgetInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|000824:SkyUI_SE.esp,QUST,read,QUST,000824:SkyUI_SE.esp,SKI_WidgetManagerInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
1b8db56e3c396ddd,C026,C,Interface - SkyUI,SkyUI,SkyUI_SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SkyUI\SkyUI_SE.esp,1b8db56e3c396ddd|00082A:SkyUI_SE.esp,QUST,read,QUST,00082A:SkyUI_SE.esp,SKI_FavoritesManagerInstance,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
f01d5b52ec495673,C026,C,Interface - UI,Character Menu SE - More Factions,CMSE Thane.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Character Menu SE - More Factions\CMSE Thane.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,1 QUST direct-enumerated.,UNREVIEWED
f01d5b52ec495673,C026,C,Interface - UI,Character Menu SE - More Factions,CMSE Thane.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Character Menu SE - More Factions\CMSE Thane.esp,f01d5b52ec495673|000800:CMSE Thane.esp,QUST,read,QUST,000800:CMSE Thane.esp,AngiQuest01,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
