input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
4eb32f8a179ec687,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Embers XD Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Embers XD Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"18 records across PlacedObject 11 and Cell 7; direct QUST enumeration: 0. Missing master Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
a121a4cadc846358,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Extra Critter Spawn Disabler.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Extra Critter Spawn Disabler.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"14 records across PlacedObject 10 Cell 3 and Worldspace 1; direct QUST enumeration: 0. Missing master Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
a1afafbc615cb1a1,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Hunt for the Spectre Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Hunt for the Spectre Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"21 records across PlacedObject 20 and Cell 1; direct QUST enumeration: 0. Missing masters Ivy Riverwood Overhaul.esp and Hunt for the Spectre.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
03173b108026f6b1,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - LOTD Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - LOTD Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"8 records across PlacedObject 4 Cell 3 and Worldspace 1; direct QUST enumeration: 0. Missing masters LegacyoftheDragonborn.esm and Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
e425a08eab9e3f37,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Lux Orbis Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Lux Orbis Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"114 records across PlacedObject 106 Cell 7 and Worldspace 1; direct QUST enumeration: 0. Missing master Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
142ae0089e396f89,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Lux Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Lux Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"381 records across PlacedObject 370 Cell 9 and Activator 2; direct QUST enumeration: 0. Missing master Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
bc6faff7626a851a,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Lux Via Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Lux Via Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"4 records across PlacedObject 2 Cell 1 and Worldspace 1; direct QUST enumeration: 0. Missing master Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
0817e767a475a0f0,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Mihail's Chickens and Chicks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Mihail's Chickens and Chicks.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"4 records across PlacedNpc 2 Cell 1 and Worldspace 1; direct QUST enumeration: 0. Missing masters mihailchickensandchicks.esp and Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
8cce07314a8fdce7,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Missile Riverwood Dock Addon Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Missile Riverwood Dock Addon Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"57 records across NavigationMesh 31 PlacedObject 14 Cell 10 NavigationMeshInfoMap 1 and Worldspace 1; direct QUST enumeration: 0. Missing masters Missile Riverwood Dock Addon.esp and Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
23749f1941846fe4,C013,C,City Stuff - Riverwood,Ivy's Riverwood Overhaul - rerun,Ivy Riverwood Overhaul - Natural Waterfalls.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riverwood Overhaul - rerun\Ivy Riverwood Overhaul - Natural Waterfalls.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,"23 records across PlacedObject 20 Cell 2 and Worldspace 1; direct QUST enumeration: 0. Missing master Ivy Riverwood Overhaul.esp recorded. No duplicate input or evidence identity.",UNREVIEWED
