input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
906c17adf716968c,C028,C,Visuals - Animals - Mihail Addons,farm geese (se-ae),mihailfarmgees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\farm geese (se-ae)\mihailfarmgees.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,1 QUST direct-enumerated.,UNREVIEWED
906c17adf716968c,C028,C,Visuals - Animals - Mihail Addons,farm geese (se-ae),mihailfarmgees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\farm geese (se-ae)\mihailfarmgees.esp,906c17adf716968c|00082E:mihailfarmgees.esp,QUST,read,QUST,00082E:mihailfarmgees.esp,mihailFG_voice_d,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",,REJECTED
360d13542a3ebcc8,C028,C,Visuals - Animals - Mihail Addons,Hedgehog In Skyrim,Hedgehog.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Hedgehog In Skyrim\Hedgehog.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,1 QUST direct-enumerated.,UNREVIEWED
360d13542a3ebcc8,C028,C,Visuals - Animals - Mihail Addons,Hedgehog In Skyrim,Hedgehog.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Hedgehog In Skyrim\Hedgehog.esp,360d13542a3ebcc8|000005:Hedgehog.esp,QUST,read,QUST,000005:Hedgehog.esp,CreatureDialogueHedgehog,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",,REJECTED
8bc9e650a82d8584,C028,C,Visuals - Animals - Mihail Addons,Hedgehog In Skyrim 50 percent size,Hedgehog.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Hedgehog In Skyrim 50 percent size\Hedgehog.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,1 QUST direct-enumerated.,UNREVIEWED
8bc9e650a82d8584,C028,C,Visuals - Animals - Mihail Addons,Hedgehog In Skyrim 50 percent size,Hedgehog.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Hedgehog In Skyrim 50 percent size\Hedgehog.esp,8bc9e650a82d8584|000005:Hedgehog.esp,QUST,read,QUST,000005:Hedgehog.esp,CreatureDialogueHedgehog,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",,REJECTED
79dfe3b9233457f6,C028,C,Visuals - Clutter,JS Instruments of Skyrim - AYOP Misc,JS Instruments of Skyrim SE - AYOP Misc.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Instruments of Skyrim - AYOP Misc\JS Instruments of Skyrim SE - AYOP Misc.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,3 QUST direct-enumerated. Missing masters recorded.,UNREVIEWED
79dfe3b9233457f6,C028,C,Visuals - Clutter,JS Instruments of Skyrim - AYOP Misc,JS Instruments of Skyrim SE - AYOP Misc.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Instruments of Skyrim - AYOP Misc\JS Instruments of Skyrim SE - AYOP Misc.esp,79dfe3b9233457f6|0D93FA:Skyrim.esm,QUST,read,QUST,0D93FA:Skyrim.esm,BardsCollegeLute,,existing-stage-edits-only,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,"Primary reviewed DEFER: content-adjacent quest records may carry a genuine bardic or Gildergreen resolution, but current evidence lacks sufficient stage/objective semantics and source comparison.",,APPROVED
79dfe3b9233457f6,C028,C,Visuals - Clutter,JS Instruments of Skyrim - AYOP Misc,JS Instruments of Skyrim SE - AYOP Misc.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Instruments of Skyrim - AYOP Misc\JS Instruments of Skyrim SE - AYOP Misc.esp,79dfe3b9233457f6|0D9431:Skyrim.esm,QUST,read,QUST,0D9431:Skyrim.esm,BardsCollegeFlute,,existing-stage-edits-only,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,"Primary reviewed DEFER: content-adjacent quest records may carry a genuine bardic or Gildergreen resolution, but current evidence lacks sufficient stage/objective semantics and source comparison.",,APPROVED
79dfe3b9233457f6,C028,C,Visuals - Clutter,JS Instruments of Skyrim - AYOP Misc,JS Instruments of Skyrim SE - AYOP Misc.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Instruments of Skyrim - AYOP Misc\JS Instruments of Skyrim SE - AYOP Misc.esp,79dfe3b9233457f6|0D944F:Skyrim.esm,QUST,read,QUST,0D944F:Skyrim.esm,BardsCollegeDrum,,existing-stage-edits-only,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,"Primary reviewed DEFER: content-adjacent quest records may carry a genuine bardic or Gildergreen resolution, but current evidence lacks sufficient stage/objective semantics and source comparison.",,APPROVED
e3630e1718c3de37,C028,C,Visuals - Clutter,JS Instruments of Skyrim SE,JS Instruments of Skyrim SE - Uniques.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Instruments of Skyrim SE\JS Instruments of Skyrim SE - Uniques.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,3 QUST direct-enumerated.,UNREVIEWED
e3630e1718c3de37,C028,C,Visuals - Clutter,JS Instruments of Skyrim SE,JS Instruments of Skyrim SE - Uniques.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Instruments of Skyrim SE\JS Instruments of Skyrim SE - Uniques.esp,e3630e1718c3de37|0D9431:Skyrim.esm,QUST,read,QUST,0D9431:Skyrim.esm,BardsCollegeFlute,,existing-stage-edits-only,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,"Primary reviewed DEFER: content-adjacent quest records may carry a genuine bardic or Gildergreen resolution, but current evidence lacks sufficient stage/objective semantics and source comparison.",,APPROVED
