input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
f856e5178ac2bf13,C027,C,Interface - UI,Simply Order Summons,talkToSummons.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Simply Order Summons\talkToSummons.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,NO-ROWS,Primary-review rollup from 1 reviewed direct evidence row(s); no new semantic decision.,Direct summary; QUST count 1; no duplicate input identity.,REJECTED
f856e5178ac2bf13,C027,C,Interface - UI,Simply Order Summons,talkToSummons.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Simply Order Summons\talkToSummons.esp,000803:talkToSummons.esp,QUST,read,QUST,000803:talkToSummons.esp,talkToSummonsQuest,,new-definition,,Direct enumeration; no stage records asserted.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",No semantic approval.,REJECTED
ed371aa2472ece44,C027,C,Interface - UI,Swiftly Order Squad - Simply Order Summons,Quick Follower Commands.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Swiftly Order Squad - Simply Order Summons\Quick Follower Commands.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,NO-ROWS,Primary-review rollup from 2 reviewed direct evidence row(s); no new semantic decision.,Direct summary; QUST count 2; no duplicate input identity.,REJECTED
ed371aa2472ece44,C027,C,Interface - UI,Swiftly Order Squad - Simply Order Summons,Quick Follower Commands.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Swiftly Order Squad - Simply Order Summons\Quick Follower Commands.esp,000800:Quick Follower Commands.esp,QUST,read,QUST,000800:Quick Follower Commands.esp,qfcQuest,,new-definition,,Direct enumeration; no stage records asserted.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",No semantic approval.,REJECTED
ed371aa2472ece44,C027,C,Interface - UI,Swiftly Order Squad - Simply Order Summons,Quick Follower Commands.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Swiftly Order Squad - Simply Order Summons\Quick Follower Commands.esp,000850:Quick Follower Commands.esp,QUST,read,QUST,000850:Quick Follower Commands.esp,qfcMCM,,new-definition,,Direct enumeration; no stage records asserted.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",No semantic approval.,REJECTED
127649d8cc2152e0,C027,C,Interface - UI,The Dragonborn's Bestiary - Show In UI,Dragonborns Bestiary - UI.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The Dragonborn's Bestiary - Show In UI\Dragonborns Bestiary - UI.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,NO-ROWS,Primary-review rollup from 1 reviewed direct evidence row(s); no new semantic decision.,Direct summary; QUST count 1; no duplicate input identity.,REJECTED
127649d8cc2152e0,C027,C,Interface - UI,The Dragonborn's Bestiary - Show In UI,Dragonborns Bestiary - UI.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The Dragonborn's Bestiary - Show In UI\Dragonborns Bestiary - UI.esp,000001:Dragonborns Bestiary - UI.esp,QUST,read,QUST,000001:Dragonborns Bestiary - UI.esp,DragonbornsBestiaryUI_Quest,,new-definition,,Direct enumeration; no stage records asserted.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",No semantic approval.,REJECTED
e0d2a38a4ba606e8,C027,C,Interface - UI,UIExtensions,UIExtensions.esp,D:\Wabbajack\modlists\ARR 2.5\mods\UIExtensions\UIExtensions.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,NO-ROWS,Primary-review rollup from 8 reviewed direct evidence row(s); no new semantic decision.,Direct summary; QUST count 8; no duplicate input identity.,REJECTED
e0d2a38a4ba606e8,C027,C,Interface - UI,UIExtensions,UIExtensions.esp,D:\Wabbajack\modlists\ARR 2.5\mods\UIExtensions\UIExtensions.esp,000E02:UIExtensions.esp,QUST,read,QUST,000E02:UIExtensions.esp,UIMagicMenu,,new-definition,,Direct enumeration; no stage records asserted.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",No semantic approval.,REJECTED
e0d2a38a4ba606e8,C027,C,Interface - UI,UIExtensions,UIExtensions.esp,D:\Wabbajack\modlists\ARR 2.5\mods\UIExtensions\UIExtensions.esp,000E03:UIExtensions.esp,QUST,read,QUST,000E03:UIExtensions.esp,UIStatsMenu,,new-definition,,Direct enumeration; no stage records asserted.,,NO-ROWS,"Primary reviewed: UI, manager, injection, visual, weather, carriage, or framework quest has no independently resolving devotional outcome; related repeatable acts remain in the separate signal-lane audit.",No semantic approval.,REJECTED
