input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct summary and exhaustive QUST enumeration: 33 QUST.,BOOK:57|SPEL:9|MISC:25|LCTN:9|ACTI:175|FACT:6,DEFER,Duplicate counterpart A003; factual reconciliation only.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:000E5D:ccbgssse001-fish.esm,QUST,read,QUST,000E5D:ccbgssse001-fish.esm,ccBGSSSE001_Misc_WhiterunPartOne,Heart of Gold,new-definition,0|20|30|40|200,Direct depth-5 read. Flags=0; Objectives: Obtain a goldfish for Mila Valentia in Whiterun | Speak to Mila Valentia | Follow Mila,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:1223C7:ccbgssse001-fish.esm,QUST,read,QUST,1223C7:ccbgssse001-fish.esm,ccBGSSSE001_PersistentDialogueQuest,Always Available Dialogue Quest,new-definition,,Direct depth-5 read. Flags=17; no readable objective text.,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:0009EC:ccbgssse001-fish.esm,QUST,read,QUST,0009EC:ccbgssse001-fish.esm,ccBGSSSE001_Misc_Falkreath,Clear-Headed,new-definition,0|20|30|40|45|50|60|65|70|75|200,Direct depth-5 read. Flags=RunOnce; Objectives: Obtain a glassfish for Zaria in Falkreath | Speak to Zaria | Read Zaria's note from Jarl <Alias=Jarl> | Obtain the disguised invisibility potion from Zaria | Give the disguised invisibility potion to the guard in the Falkreath Barracks | Follow the guard into the Falkreath Barracks Jail | Return to Zaria | Tell Zaria that the guard is dead,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:0009DD:ccbgssse001-fish.esm,QUST,read,QUST,0009DD:ccbgssse001-fish.esm,ccBGSSSE001_Fish_MQ4,Darkest Depths,new-definition,0|10|20|21|200,"Direct depth-5 read. Flags=RunOnce; Objectives: Obtain a direfish | Obtain a glass catfish | Obtain a tripod spiderfish | Obtain a vampire fish | Return to Swims-In-Deep-Water | (Optional) Read Fishing Mastery, v4 | Read the list of underground fish",,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:0009E2:ccbgssse001-fish.esm,QUST,read,QUST,0009E2:ccbgssse001-fish.esm,ccBGSSSE001_Misc_Khajiit,Spirits Away,new-definition,0|20|50|200,Direct depth-5 read. Flags=RunOnce; Objectives: Find the Khajiit caravan's overturned cart west of Old Hroldan Inn | Fish up Ri'saad's lost bottles of aged flin (<Global=ccBGSSSE001_MiscKhajiitFlinCount>/<Global=ccBGSSSE001_MiscKhajiitFlinTotal>) | Speak to Ri'saad,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:000C2F:ccbgssse001-fish.esm,QUST,read,QUST,000C2F:ccbgssse001-fish.esm,ccBGSSSE001_Radiant_2,Further Study,new-definition,0|5|10|11|12|13|200|250,Direct depth-5 read. Flags=0; Objectives: Obtain a pygmy sunfish for <Alias=Alchemist> in <Alias=Town> (<Global=ccBGSSSE001_RadiantObjCount>/<Global=ccBGSSSE001_RadiantObjTotal>) | Obtain an angler larvae for <Alias=Alchemist> in <Alias=Town> (<Global=ccBGSSSE001_RadiantObjCount>/<Global=ccBGSSSE001_RadiantObjTotal>) | Obtain a pearlfish for <Alias=Alchemist> in <Alias=Town> (<Global=ccBGSSSE001_RadiantObjCount>/<Global=ccBGSSSE001_RadiantObjTotal>) | Obtain a spadefish for <Alias=Alchemist> in <Alias=Town> (<Global=ccBGSSSE001_RadiantObjCount>/<Global=ccBGSSSE001_RadiantObjTotal>) | Speak to <Alias=Alchemist> | Read Bounty: Pygmy Sunfish Specimen | Read Bounty: Angler Larvae Specimen | Read Bounty: Pearlfish Specimen | Read Bounty: Spadefish Specimen,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:0009EB:ccbgssse001-fish.esm,QUST,read,QUST,0009EB:ccbgssse001-fish.esm,ccBGSSSE001_Fish_MQ2,Caught in the Rain,new-definition,0|10|20|21|30|200|210|300,"Direct depth-5 read. Flags=RunOnce; Objectives: Obtain a catfish | Obtain a pearlfish | Obtain a pygmy sunfish | Obtain a spadefish | Fish up Swims-In-Deep-Water's lucky fishing hat | Return to Swims-In-Deep-Water | (Optional) Read Fishing Mastery, v2 | Read the list of rainy weather fish",,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:033A55:ccbgssse001-fish.esm,QUST,read,QUST,033A55:ccbgssse001-fish.esm,ccBGSSSE001_DialogueDetectQuest,Dialogue Detect Quest,new-definition,,Direct depth-5 read. Flags=0; no readable objective text.,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
71b50843f4333357,A007,A,Base Game & Creation Club Files,Creation Club - Fishing,ccbgssse001-fish.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Creation Club - Fishing\ccbgssse001-fish.esm,QUST:033A57:ccbgssse001-fish.esm,QUST,read,QUST,033A57:ccbgssse001-fish.esm,ccBGSSSE001_FishingSystemQuest,Fishing System Quest,new-definition,,Direct depth-5 read. Flags=273; no readable objective text.,,DEFER,Duplicate counterpart A003; no independent proposal.,No double-count.,UNREVIEWED
