input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
1e625109651a7215,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Koralina's Freckles and Moles,koralinas_freckles_moles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Koralina's Freckles and Moles\koralinas_freckles_moles.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
a0aea20e0518072c,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Lamenthia's Marks of Beauty,Lamenthia's Marks of Beauty.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lamenthia's Marks of Beauty\Lamenthia's Marks of Beauty.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
29c11471a03d454e,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,(SDZ21) Lovely Makeup Male 2.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\(SDZ21) Lovely Makeup Male 2.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
be1a499baadb3a36,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,(SDZ21) Lovely Makeup Male.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\(SDZ21) Lovely Makeup Male.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
0b0d7a3198af2a2a,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,(SDZ21) Natural Beauty Makeup Male.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\(SDZ21) Natural Beauty Makeup Male.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
91470e21a4e4e3a9,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,EvenMoreMakeupMale.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\EvenMoreMakeupMale.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
6b6501e8b64aba7c,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,FMS_FemaleMakeupSuiteMale.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\FMS_FemaleMakeupSuiteMale.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
cdb180d7858e04c9,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,koralinas_freckles_moles_male.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\koralinas_freckles_moles_male.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
537c36b56b609553,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Makeup Mods - Male Support,Lamenthia's Marks of Beauty Male.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Makeup Mods - Male Support\Lamenthia's Marks of Beauty Male.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
9350708ec137b528,C010,C,Charater Visuals - Racemenu Addons - SCARS and PAINTS,Miggyluv's Facepaint for Men,Miggyluv's Facepaints.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Miggyluv's Facepaint for Men\Miggyluv's Facepaints.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,,,,,UNREVIEWED
