input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
8a7210503b7f50ad,C023,C,Gameplay - Requiem - Tweaks and Fixes,Honed Metal -NPC Crafting and Enchanting Services-,SergiousTurrianus_HM.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Honed Metal -NPC Crafting and Enchanting Services-\SergiousTurrianus_HM.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,0 QUST direct-enumerated.,UNREVIEWED
40e4b524a7813815,C023,C,Gameplay - Requiem - Tweaks and Fixes,Lock Bashing,Lock Bashing.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lock Bashing\Lock Bashing.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,1 QUST direct-enumerated.,UNREVIEWED
40e4b524a7813815,C023,C,Gameplay - Requiem - Tweaks and Fixes,Lock Bashing,Lock Bashing.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Lock Bashing\Lock Bashing.esp,40e4b524a7813815|000800:Lock Bashing.esp,QUST,read,QUST,000800:Lock Bashing.esp,Lockbashing_Quest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,7 QUST direct-enumerated.,UNREVIEWED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|000D63:WetandCold.esp,QUST,read,QUST,000D63:WetandCold.esp,_WetQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|01BCA8:WetandCold.esp,QUST,read,QUST,01BCA8:WetandCold.esp,_WetSKConfigQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|0BAA2C:WetandCold.esp,QUST,read,QUST,0BAA2C:WetandCold.esp,_WetApplyGearColdQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|0BAA2D:WetandCold.esp,QUST,read,QUST,0BAA2D:WetandCold.esp,_WetApplyGearColdChildQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|0BAA2E:WetandCold.esp,QUST,read,QUST,0BAA2E:WetandCold.esp,_WetApplyGearSurvivalQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|0BAA2F:WetandCold.esp,QUST,read,QUST,0BAA2F:WetandCold.esp,_WetApplyGearAshQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9bb689f2bfa2372f,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear\WetandCold.esp,9bb689f2bfa2372f|0BAFA2:WetandCold.esp,QUST,read,QUST,0BAFA2:WetandCold.esp,_WetApplyGearRainQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
9551b685d1319a0b,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear - Seasons of Skyrim Patch,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear - Seasons of Skyrim Patch\WetandCold.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,7 QUST direct-enumerated.,UNREVIEWED
9551b685d1319a0b,C023,C,Gameplay - Wet and Cold,Wet and Cold - Gear - Seasons of Skyrim Patch,WetandCold.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wet and Cold - Gear - Seasons of Skyrim Patch\WetandCold.esp,9551b685d1319a0b|000D63:WetandCold.esp,QUST,read,QUST,000D63:WetandCold.esp,_WetQuest,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,NO-ROWS,"Primary reviewed: framework, UI, fix, integration, or duplicate override adds no independently resolving devotional quest outcome; related repeatable actions remain in the separate signal-lane audit.",,REJECTED
