input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
8000a99b0aeba853,C004,C,Authoria - Outputs - NSFW,Authoria - Ostim tweaks and Patches,Authoria - SOS Custom Races.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Ostim tweaks and Patches\Authoria - SOS Custom Races.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,Primary-review rollup confirms the direct read contained no QUST evidence rows; non-quest signals remain separate.,,REJECTED
5c7d64f3cd2067dd,C004,C,Authoria - Outputs - NSFW,Authoria - Ostim tweaks and Patches,Authoria - SOS JKJ Genitals.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Ostim tweaks and Patches\Authoria - SOS JKJ Genitals.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,Primary-review rollup confirms the direct read contained no QUST evidence rows; non-quest signals remain separate.,,REJECTED
fd315646e31b548b,C004,C,Authoria - Outputs - NSFW,Authoria - Ostim tweaks and Patches,OImprovedSexExpression.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Ostim tweaks and Patches\OImprovedSexExpression.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct summary and exhaustive QUST enumeration: 1 QUST.,,NO-ROWS,Primary-review rollup from 1 reviewed direct evidence row(s); no new semantic decision.,,REJECTED
fd315646e31b548b,C004,C,Authoria - Outputs - NSFW,Authoria - Ostim tweaks and Patches,OImprovedSexExpression.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Ostim tweaks and Patches\OImprovedSexExpression.esp,QUST:000800:OImprovedSexExpression.esp,QUST,read,QUST,000800:OImprovedSexExpression.esp,ISEMainQuest,,existing-stage-edits-only,,Direct raw enumeration.,,NO-ROWS,Primary reviewed: ISEMainQuest has no player-facing stages or resolving outcomes; controller/appearance/dialogue infrastructure only and not a devotional surface.,,REJECTED
e980f786274c11a4,C004,C,Character Visuals - Beast Races,Dynamic Fur Morph,Fur_Morph.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dynamic Fur Morph\Fur_Morph.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct summary and exhaustive QUST enumeration: 1 QUST.,,NO-ROWS,Primary-review rollup from 1 reviewed direct evidence row(s); no new semantic decision.,,REJECTED
e980f786274c11a4,C004,C,Character Visuals - Beast Races,Dynamic Fur Morph,Fur_Morph.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dynamic Fur Morph\Fur_Morph.esp,QUST:000806:Fur_Morph.esp,QUST,read,QUST,000806:Fur_Morph.esp,DFM_Add_Spell,,existing-stage-edits-only,,Direct raw enumeration.,,NO-ROWS,Primary reviewed: DFM_Add_Spell has no player-facing stages or resolving outcomes; controller/appearance/dialogue infrastructure only and not a devotional surface.,,REJECTED
5d79f50a6b2d1706,C004,C,Character Visuals - Beast Races,Flawn's Argonian Overlays,FAO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Flawn's Argonian Overlays\FAO.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct summary and exhaustive QUST enumeration: 1 QUST.,,NO-ROWS,Primary-review rollup from 1 reviewed direct evidence row(s); no new semantic decision.,,REJECTED
5d79f50a6b2d1706,C004,C,Character Visuals - Beast Races,Flawn's Argonian Overlays,FAO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Flawn's Argonian Overlays\FAO.esp,QUST:000800:FAO.esp,QUST,read,QUST,000800:FAO.esp,FAO,,existing-stage-edits-only,,Direct raw enumeration.,,NO-ROWS,Primary reviewed: FAO has no player-facing stages or resolving outcomes; controller/appearance/dialogue infrastructure only and not a devotional surface.,,REJECTED
7fee896cb150d681,C004,C,Character Visuals - Beast Races,Fur Paint - RaceMenu Overlays for Khajiit - 3BA,FurPaint Overlays.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Fur Paint - RaceMenu Overlays for Khajiit - 3BA\FurPaint Overlays.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,Primary-review rollup confirms the direct read contained no QUST evidence rows; non-quest signals remain separate.,,REJECTED
58a008cd05f3bc53,C004,C,Character Visuals - Core,RS Children Overhaul,RSChildren.esp,D:\Wabbajack\modlists\ARR 2.5\mods\RS Children Overhaul\RSChildren.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,Primary-review rollup confirms the direct read contained no QUST evidence rows; non-quest signals remain separate.,,REJECTED
