input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
fa73a32309c1fe6e,A010,A,City Stuff - Misc Worldspace,Ivy's Stendarr's Beacon Overhaul,Ivy Stendarrs Beacon Overhaul - LOTD Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Stendarr's Beacon Overhaul\Ivy Stendarrs Beacon Overhaul - LOTD Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
fb71c27e1cb63617,A010,A,City Stuff - Misc Worldspace,Ivy's Stendarr's Beacon Overhaul,Ivy Stendarrs Beacon Overhaul - Lux Orbis Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Stendarr's Beacon Overhaul\Ivy Stendarrs Beacon Overhaul - Lux Orbis Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
a5d76f149ebfa032,A010,A,City Stuff - Misc Worldspace,Ivy's Stendarr's Beacon Overhaul,Ivy Stendarrs Beacon Overhaul - Vigilant - LOTD Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Stendarr's Beacon Overhaul\Ivy Stendarrs Beacon Overhaul - Vigilant - LOTD Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
dc7fcb2c5fd07444,A010,A,City Stuff - Misc Worldspace,Ivy's Stendarr's Beacon Overhaul,Ivy Stendarrs Beacon Overhaul - Vigilant Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Stendarr's Beacon Overhaul\Ivy Stendarrs Beacon Overhaul - Vigilant Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
1425eb5219777f54,A010,A,City Stuff - Misc Worldspace,Ivy's Stendarr's Beacon Overhaul,Ivy Stendarrs Beacon Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Stendarr's Beacon Overhaul\Ivy Stendarrs Beacon Overhaul.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
c8f09988c0755585,A010,A,City Stuff - Misc Worldspace,Juniper's House for Anska,A House for Anska.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Juniper's House for Anska\A House for Anska.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
24849ca9212ca381,A010,A,City Stuff - Misc Worldspace,Snazzy Misc Locations,Snazzy Black Briar Lodge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Misc Locations\Snazzy Black Briar Lodge.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
c626a99fffb0da7a,A010,A,City Stuff - Misc Worldspace,Snazzy Misc Locations,Snazzy Drelas Cottage.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Misc Locations\Snazzy Drelas Cottage.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
8bbfafe575f331e8,A010,A,City Stuff - Misc Worldspace,Snazzy Misc Locations,Snazzy Grand Solitude.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Misc Locations\Snazzy Grand Solitude.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
3d80ab8b39a8f4bd,A010,A,City Stuff - Misc Worldspace,Snazzy Misc Locations,Snazzy Honningbrew Meadery.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Misc Locations\Snazzy Honningbrew Meadery.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,"Primary review: duplicate cleaned source, controller/configuration/dialogue-only surface, or zero-QUST plugin; any non-quest signal remains in the separate signal audit.",No QUST universe contribution.,REJECTED
