input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
9e5e09ca9a72d26b,C029,C,Visuals - Landscape,Animated Carriage,ACLine_Whiterun.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\ACLine_Whiterun.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,,,DEFER,Primary review.,0 QUST direct-enumerated. Missing masters recorded.,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,,,DEFER,Primary review.,139 QUST direct-enumerated.,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C6A:AnimatedCarriage.esm,QUST,read,QUST,000C6A:AnimatedCarriage.esm,zxACRqContainer001,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C6B:AnimatedCarriage.esm,QUST,read,QUST,000C6B:AnimatedCarriage.esm,zxACRqGuardMorthal05,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C22:AnimatedCarriage.esm,QUST,read,QUST,000C22:AnimatedCarriage.esm,zxACRqA021,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C6D:AnimatedCarriage.esm,QUST,read,QUST,000C6D:AnimatedCarriage.esm,zxACRqGuardFalkreath05,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C6E:AnimatedCarriage.esm,QUST,read,QUST,000C6E:AnimatedCarriage.esm,zxACRqGuardDawnstar05,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C6F:AnimatedCarriage.esm,QUST,read,QUST,000C6F:AnimatedCarriage.esm,zxACRqGuardWinterhold05,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C70:AnimatedCarriage.esm,QUST,read,QUST,000C70:AnimatedCarriage.esm,zxACRqGuardWindhelm04,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C71:AnimatedCarriage.esm,QUST,read,QUST,000C71:AnimatedCarriage.esm,zxACRqA009,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C72:AnimatedCarriage.esm,QUST,read,QUST,000C72:AnimatedCarriage.esm,zxACRqContainer015,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C73:AnimatedCarriage.esm,QUST,read,QUST,000C73:AnimatedCarriage.esm,zxACRqContainer016,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C74:AnimatedCarriage.esm,QUST,read,QUST,000C74:AnimatedCarriage.esm,zxACRqA020,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C75:AnimatedCarriage.esm,QUST,read,QUST,000C75:AnimatedCarriage.esm,zxACRqB005,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C76:AnimatedCarriage.esm,QUST,read,QUST,000C76:AnimatedCarriage.esm,zxACRqGuardWhiterun04,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
f5c1b7c3c5006577,C029,C,Visuals - Landscape,Animated Carriage,AnimatedCarriage.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Animated Carriage\AnimatedCarriage.esm,f5c1b7c3c5006577|000C77:AnimatedCarriage.esm,QUST,read,QUST,000C77:AnimatedCarriage.esm,zxACRqCW_Imperial04,,new-definition,not-enumerated-in-summary,Direct QUST enumeration; stage payload requires primary-review follow-up.,,DEFER,No semantic approval.,,UNREVIEWED
