input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
5aa0c9df39a11e13,A012,A,City Stuff - Riften,Ivy's Riften Docks Overhaul,Ivy Riften Docks Overhaul - Lux Orbis Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riften Docks Overhaul\Ivy Riften Docks Overhaul - Lux Orbis Patch.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,No QUST records.,,UNREVIEWED
9afbedbc31dc1be7,A012,A,City Stuff - Riften,Ivy's Riften Docks Overhaul,Ivy Riften Docks Overhaul.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ivy's Riften Docks Overhaul\Ivy Riften Docks Overhaul.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,No QUST records.,,UNREVIEWED
10a0ccabc0364641,A012,A,City Stuff - Riften,JK's Haelga's Bunkhouse,JK's Haelga's Bunkhouse.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JK's Haelga's Bunkhouse\JK's Haelga's Bunkhouse.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,No QUST records.,,UNREVIEWED
2a6fbc5ae3f7c5ea,A012,A,City Stuff - Riften,Snazzy Black Briar Lodge,Snazzy Black Briar Lodge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Snazzy Black Briar Lodge\Snazzy Black Briar Lodge.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,No QUST records.,,UNREVIEWED
199419784139b9bb,A012,A,City Stuff - Riften,The City of Crossed Daggers - Riften Expansion,Riften Expansion.esp,D:\Wabbajack\modlists\ARR 2.5\mods\The City of Crossed Daggers - Riften Expansion\Riften Expansion.esp,PLUGIN,PLUGIN-NO-ROWS,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 0 QUST.,,NO-ROWS,No QUST records.,,UNREVIEWED
93c206fb4c1c44a7,A012,A,City Stuff - Solitude,Bards Reborn Student of Song,BardsRebornStudentofSong.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bards Reborn Student of Song\BardsRebornStudentofSong.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct raw summary and exhaustive QUST enumeration: 21 QUST.,,DEFER,Primary semantic review required.,,UNREVIEWED
93c206fb4c1c44a7,A012,A,City Stuff - Solitude,Bards Reborn Student of Song,BardsRebornStudentofSong.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bards Reborn Student of Song\BardsRebornStudentofSong.esp,QUST:6C53A0:BardsRebornStudentofSong.esp,QUST,read,QUST,6C53A0:BardsRebornStudentofSong.esp,BardsRebornDialogueSakre,,existing-stage-edits-only,,Direct depth-5 read.,,DEFER,Primary must classify route/override semantics.,,UNREVIEWED
93c206fb4c1c44a7,A012,A,City Stuff - Solitude,Bards Reborn Student of Song,BardsRebornStudentofSong.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bards Reborn Student of Song\BardsRebornStudentofSong.esp,QUST:8136B5:BardsRebornStudentofSong.esp,QUST,read,QUST,8136B5:BardsRebornStudentofSong.esp,BardsRebornKisaniJornScene,Bards Reborn Kisani and Jorn,existing-stage-edits-only,,Direct depth-5 read.,,DEFER,Primary must classify route/override semantics.,,UNREVIEWED
93c206fb4c1c44a7,A012,A,City Stuff - Solitude,Bards Reborn Student of Song,BardsRebornStudentofSong.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bards Reborn Student of Song\BardsRebornStudentofSong.esp,QUST:8187C9:BardsRebornStudentofSong.esp,QUST,read,QUST,8187C9:BardsRebornStudentofSong.esp,BardsRebornKisaniIngeScene,Bards Reborn Kisani and Inge,existing-stage-edits-only,,Direct depth-5 read.,,DEFER,Primary must classify route/override semantics.,,UNREVIEWED
93c206fb4c1c44a7,A012,A,City Stuff - Solitude,Bards Reborn Student of Song,BardsRebornStudentofSong.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Bards Reborn Student of Song\BardsRebornStudentofSong.esp,QUST:8187D5:BardsRebornStudentofSong.esp,QUST,read,QUST,8187D5:BardsRebornStudentofSong.esp,BardsRebornSakreKisaniScene,Bards Reborn Sakre and Kisani,existing-stage-edits-only,,Direct depth-5 read.,,DEFER,Primary must classify route/override semantics.,,UNREVIEWED
